,weekday,CL1_Comdty_PX-LAST-CHF,CL1_Comdty_start,CL1_Comdty_weeklyReturn,CL1_Comdty_buy,CL1_Comdty_sell,GC1_Comdty_PX-LAST-CHF,GC1_Comdty_start,GC1_Comdty_weeklyReturn,GC1_Comdty_buy,GC1_Comdty_sell,considered_assets,sub_considered_assets_1,sub_considered_assets_2,weighted_return,weighted_return_l,weighted_return_s
2003-10-02,Thursday,151.43212,,,,,809.51369,,,,,,,,,,
2003-10-03,Friday,156.59322,start,0.0744020652466107,-100.0,-100.0,792.34495,start,-0.0355233728313789,100.0,100.0,"{'GC1_Comdty': 1.0, 'CL1_Comdty': 2.0}","{'GC1_Comdty': -0.18120982719373901, 'CL1_Comdty': -0.6899101775926487}","{'GC1_Comdty': 0.10834016453976122, 'CL1_Comdty': -0.053243185131410756}",-0.1099254380779896,-0.0355233728313789,-0.0744020652466107
2003-10-04,Saturday,156.59322,,,,,792.34495,,,,,,,,,,
2003-10-05,Sunday,156.59322,,,,,792.34495,,,,,,,,,,
2003-10-06,Monday,154.93449,,,,,789.12691,,,,,,,,,,
2003-10-07,Tuesday,154.06699,,,,,795.73476,,,,,,,,,,
2003-10-08,Wednesday,151.07314,,,,,792.18445,,,,,,,,,,
2003-10-09,Thursday,158.05069,,,,,783.56448,,,,,,,,,,
2003-10-10,Friday,161.62555,start,0.0321363210999812,-100.0,-100.0,786.26382,start,-0.0076748517170457,100.0,100.0,"{'GC1_Comdty': 1.0, 'CL1_Comdty': 2.0}","{'GC1_Comdty': -0.1512126226637368, 'CL1_Comdty': -0.7321072956318598}","{'GC1_Comdty': 0.12073764038096843, 'CL1_Comdty': -0.051859871982776945}",-0.039811172817026896,-0.0076748517170457,-0.0321363210999812
2003-10-11,Saturday,161.62555,,,,,786.26382,,,,,,,,,,
2003-10-12,Sunday,161.62555,,,,,786.26382,,,,,,,,,,
2003-10-13,Monday,163.19865,,,,,797.81115,,,,,,,,,,
2003-10-14,Tuesday,161.30859,,,,,792.84687,,,,,,,,,,
2003-10-15,Wednesday,162.76886,,,,,794.68052,,,,,,,,,,
2003-10-16,Thursday,161.95506,,,,,796.68691,,,,,,,,,,
2003-10-17,Friday,157.75182,start,-0.0239673120988605,-100.0,-100.0,795.62532,start,0.0119063090045272,100.0,100.0,"{'GC1_Comdty': 1.0, 'CL1_Comdty': 2.0}","{'GC1_Comdty': -0.1698246827347005, 'CL1_Comdty': -0.7549486475959778}","{'GC1_Comdty': 0.10126209791754391, 'CL1_Comdty': -0.16622211450610302}",0.0358736211033877,0.0119063090045272,0.0239673120988605
2003-10-18,Saturday,157.75182,,,,,795.62532,,,,,,,,,,
2003-10-19,Sunday,157.75182,,,,,795.62532,,,,,,,,,,
2003-10-20,Monday,155.75097,,,,,798.76883,,,,,,,,,,
2003-10-21,Tuesday,154.57622,,,,,813.39222,,,,,,,,,,
2003-10-22,Wednesday,150.93046,,,,,814.93868,,,,,,,,,,
2003-10-23,Thursday,152.71953,,,,,810.46794,,,,,,,,,,
2003-10-24,Friday,150.97286,start,-0.0429723092893635,-100.0,-100.0,813.69856,start,0.0227157677686779,100.0,100.0,"{'GC1_Comdty': 1.0, 'CL1_Comdty': 2.0}","{'GC1_Comdty': -0.1885686046809058, 'CL1_Comdty': -0.6969217743596534}","{'GC1_Comdty': 0.12045518189944492, 'CL1_Comdty': -0.09888965047779899}",0.0656880770580414,0.0227157677686779,0.0429723092893635
2003-10-25,Saturday,150.97286,,,,,813.69856,,,,,,,,,,
2003-10-26,Sunday,150.97286,,,,,813.69856,,,,,,,,,,
2003-10-27,Monday,151.02226,,,,,818.38577,,,,,,,,,,
2003-10-28,Tuesday,150.86034,,,,,817.23304,,,,,,,,,,
2003-10-29,Wednesday,147.44325,,,,,824.34867,,,,,,,,,,
2003-10-30,Thursday,145.47219,,,,,820.34976,,,,,,,,,,
2003-10-31,Friday,149.47922,start,-0.0098934338264506,-100.0,-100.0,824.84258,start,0.0136955139751014,100.0,100.0,"{'GC1_Comdty': 1.0, 'CL1_Comdty': 2.0}","{'GC1_Comdty': -0.20176620510039336, 'CL1_Comdty': -0.643208175467606}","{'GC1_Comdty': 0.0819278862172841, 'CL1_Comdty': -0.04288019535106628}",0.023588947801552,0.0136955139751014,0.0098934338264506
2003-11-01,Saturday,149.47922,,,,,824.84258,,,,,,,,,,
2003-11-02,Sunday,149.47922,,,,,824.84258,,,,,,,,,,
2003-11-03,Monday,150.82823,,,,,821.98611,,,,,,,,,,
2003-11-04,Tuesday,149.86896,,,,,827.3335,,,,,,,,,,
2003-11-05,Wednesday,159.01796,,,,,838.85168,,,,,,,,,,
2003-11-06,Thursday,159.43473,,,,,837.7608,,,,,,,,,,
2003-11-07,Friday,161.13537,start,0.0779783972648505,-100.0,-100.0,836.39413,start,0.0140045510259667,100.0,100.0,"{'GC1_Comdty': 1.5, 'CL1_Comdty': 1.5}","{'GC1_Comdty': -0.2237505767010233, 'CL1_Comdty': -0.7303510380222544}","{'CL1_Comdty': 0.08557639289145695, 'GC1_Comdty': 0.06666431619521143}",-0.06397384623888379,0.0140045510259667,-0.0779783972648505
2003-11-08,Saturday,161.13537,,,,,836.39413,,,,,,,,,,
2003-11-09,Sunday,161.13537,,,,,836.39413,,,,,,,,,,
2003-11-10,Monday,162.03818,,,,,847.49551,,,,,,,,,,
2003-11-11,Tuesday,162.67843,,,,,846.74105,,,,,,,,,,
2003-11-12,Wednesday,161.8161,,,,,852.08242,,,,,,,,,,
2003-11-13,Thursday,164.42977,,,,,848.86709,,,,,,,,,,
2003-11-14,Friday,165.48679,start,0.02700474762307,-100.0,-100.0,849.81985,start,0.0160519060553425,100.0,100.0,"{'GC1_Comdty': 1.5, 'CL1_Comdty': 1.5}","{'GC1_Comdty': -0.23812765032682465, 'CL1_Comdty': -0.756745642147377}","{'CL1_Comdty': 0.13377158002520173, 'GC1_Comdty': 0.06568633219882772}",-0.010952841567727502,0.0160519060553425,-0.02700474762307
2003-11-15,Saturday,165.48679,,,,,849.81985,,,,,,,,,,
2003-11-16,Sunday,165.48679,,,,,849.81985,,,,,,,,,,
2003-11-17,Monday,161.33871,,,,,831.42567,,,,,,,,,,
2003-11-18,Tuesday,166.37376,,,,,830.17769,,,,,,,,,,
2003-11-19,Wednesday,164.58667,,,,,824.60342,,,,,,,,,,
2003-11-20,Thursday,164.24889,,,,,821.90847,,,,,,,,,,
2003-11-21,Friday,164.24889,start,-0.007480355380632,-100.0,-100.0,823.15788,start,-0.0313736729025569,100.0,100.0,"{'GC1_Comdty': 1.0, 'CL1_Comdty': 2.0}","{'GC1_Comdty': -0.2073250958357661, 'CL1_Comdty': -0.7506407074624808}","{'GC1_Comdty': 0.08735255644208609, 'CL1_Comdty': 0.03544273021785497}",-0.023893317521924903,-0.0313736729025569,0.007480355380632
2003-11-22,Saturday,164.24889,,,,,823.15788,,,,,,,,,,
2003-11-23,Sunday,164.24889,,,,,823.15788,,,,,,,,,,
2003-11-24,Monday,157.23532,,,,,828.03926,,,,,,,,,,
2003-11-25,Tuesday,156.89329,,,,,824.77483,,,,,,,,,,
2003-11-26,Wednesday,157.86744,,,,,824.02447,,,,,,,,,,
2003-11-27,Thursday,157.86744,,,,,824.02447,,,,,,,,,,
2003-11-28,Friday,157.86744,start,-0.0388523173581264,-100.0,-100.0,824.02447,start,0.0010527628065711,100.0,100.0,"{'GC1_Comdty': 1.0, 'CL1_Comdty': 2.0}","{'GC1_Comdty': -0.21409748270681647, 'CL1_Comdty': -0.6638925211425142}","{'GC1_Comdty': 0.07874071920843387, 'CL1_Comdty': -0.017047706389922403}",0.0399050801646975,0.0010527628065711,0.0388523173581264
2003-11-29,Saturday,157.86744,,,,,824.02447,,,,,,,,,,
2003-11-30,Sunday,157.86744,,,,,824.02447,,,,,,,,,,
2003-12-01,Monday,155.74328,,,,,837.45151,,,,,,,,,,
2003-12-02,Tuesday,158.50647,,,,,830.96959,,,,,,,,,,
2003-12-03,Wednesday,160.64002,,,,,833.90145,,,,,,,,,,
2003-12-04,Thursday,160.97831,,,,,830.14807,,,,,,,,,,
2003-12-05,Friday,157.12927,start,-0.0046758850336712,-100.0,-100.0,830.59597,start,0.0079748845322518,100.0,100.0,"{'GC1_Comdty': 1.0, 'CL1_Comdty': 2.0}","{'GC1_Comdty': -0.22269488388583328, 'CL1_Comdty': -0.6803164257831763}","{'GC1_Comdty': 0.092868332081487, 'CL1_Comdty': 0.03236411704494893}",0.012650769565922999,0.0079748845322518,0.0046758850336712
2003-12-06,Saturday,157.12927,,,,,830.59597,,,,,,,,,,
2003-12-07,Sunday,157.12927,,,,,830.59597,,,,,,,,,,
2003-12-08,Monday,162.78481,,,,,824.17098,,,,,,,,,,
2003-12-09,Tuesday,161.22593,,,,,827.85137,,,,,,,,,,
2003-12-10,Wednesday,161.7585,,,,,823.6147,,,,,,,,,,
2003-12-11,Thursday,162.70304,,,,,825.94448,,,,,,,,,,
2003-12-12,Friday,166.9167,start,0.0622890311906877,-100.0,-100.0,826.28598,start,-0.0051890331228069,100.0,100.0,"{'GC1_Comdty': 1.0, 'CL1_Comdty': 2.0}","{'GC1_Comdty': -0.21922968203313029, 'CL1_Comdty': -0.6846487476797956}","{'GC1_Comdty': 0.1048186193454338, 'CL1_Comdty': 0.03898677383529229}",-0.06747806431349461,-0.0051890331228069,-0.0622890311906877
2003-12-13,Saturday,166.9167,,,,,826.28598,,,,,,,,,,
2003-12-14,Sunday,166.9167,,,,,826.28598,,,,,,,,,,
2003-12-15,Monday,167.53097,,,,,825.42481,,,,,,,,,,
2003-12-16,Tuesday,165.86917,,,,,821.42595,,,,,,,,,,
2003-12-17,Wednesday,167.26762,,,,,825.5272,,,,,,,,,,
2003-12-18,Thursday,168.72227,,,,,820.61982,,,,,,,,,,
2003-12-19,Friday,165.96948,start,-0.005674806655056,-100.0,-100.0,821.69371,start,-0.0055577246996251,100.0,100.0,"{'GC1_Comdty': 1.0, 'CL1_Comdty': 2.0}","{'GC1_Comdty': -0.2143398056427548, 'CL1_Comdty': -0.71177773962873}","{'GC1_Comdty': 0.04112835229863973, 'CL1_Comdty': -0.015928090271025815}",0.00011708195543089998,-0.0055577246996251,0.005674806655056
2003-12-20,Saturday,165.96948,,,,,821.69371,,,,,,,,,,
2003-12-21,Sunday,165.96948,,,,,821.69371,,,,,,,,,,
2003-12-22,Monday,160.09987,,,,,824.0404,,,,,,,,,,
2003-12-23,Tuesday,161.16699,,,,,828.05938,,,,,,,,,,
2003-12-24,Wednesday,164.09952,,,,,822.1675,,,,,,,,,,
2003-12-25,Thursday,164.09952,,,,,822.1675,,,,,,,,,,
2003-12-26,Friday,164.09952,start,-0.0112668907560594,-100.0,-100.0,822.1675,start,0.0005766017120905,100.0,100.0,"{'GC1_Comdty': 1.0, 'CL1_Comdty': 2.0}","{'GC1_Comdty': -0.21825101542714903, 'CL1_Comdty': -0.6766339227949006}","{'GC1_Comdty': 0.05240321784642789, 'CL1_Comdty': -0.13525388204649727}",0.011843492468149901,0.0005766017120905,0.0112668907560594
2003-12-27,Saturday,164.09952,,,,,822.1675,,,,,,,,,,
2003-12-28,Sunday,164.09952,,,,,822.1675,,,,,,,,,,
2003-12-29,Monday,162.03584,,,,,828.34048,,,,,,,,,,
2003-12-30,Tuesday,163.38232,,,,,829.06545,,,,,,,,,,
2003-12-31,Wednesday,161.75053,,,,,825.41766,,,,,,,,,,
2004-01-01,Thursday,161.75053,,,,,825.41766,,,,,,,,,,
2004-01-02,Friday,161.75053,start,-0.0143144233450531,-100.0,-100.0,825.41766,start,0.0039531603961479,100.0,100.0,"{'GC1_Comdty': 1.0, 'CL1_Comdty': 2.0}","{'GC1_Comdty': -0.2237868964440325, 'CL1_Comdty': -0.6548112205454285}","{'GC1_Comdty': 0.07000291479094464, 'CL1_Comdty': -0.1144329002082257}",0.018267583741201,0.0039531603961479,0.0143144233450531
2004-01-03,Saturday,161.75053,,,,,825.41766,,,,,,,,,,
2004-01-04,Sunday,161.75053,,,,,825.41766,,,,,,,,,,
2004-01-05,Monday,166.58388,,,,,835.48509,,,,,,,,,,
2004-01-06,Tuesday,165.77105,,,,,830.24321,,,,,,,,,,
2004-01-07,Wednesday,166.61601,,,,,834.68188,,,,,,,,,,
2004-01-08,Thursday,166.75381,,,,,830.63197,,,,,,,,,,
2004-01-09,Friday,167.61766,start,0.0362727095855574,-100.0,-100.0,831.5806,start,0.0074664503785877,100.0,100.0,"{'GC1_Comdty': 1.0, 'CL1_Comdty': 2.0}","{'GC1_Comdty': -0.23210816132348852, 'CL1_Comdty': -0.6766442683590264}","{'GC1_Comdty': 0.05306690916297457, 'CL1_Comdty': -0.09564236379382837}",-0.028806259206969703,0.0074664503785877,-0.0362727095855574
2004-01-10,Saturday,167.61766,,,,,831.5806,,,,,,,,,,
2004-01-11,Sunday,167.61766,,,,,831.5806,,,,,,,,,,
2004-01-12,Monday,170.07945,,,,,833.43904,,,,,,,,,,
2004-01-13,Tuesday,169.14136,,,,,830.72932,,,,,,,,,,
2004-01-14,Wednesday,169.49906,,,,,826.87817,,,,,,,,,,
2004-01-15,Thursday,166.56751,,,,,811.91307,,,,,,,,,,
2004-01-16,Friday,178.07088,start,0.0623634764976434,-100.0,-100.0,824.19965,start,-0.0088758083101024,100.0,100.0,"{'GC1_Comdty': 1.0, 'CL1_Comdty': 2.0}","{'GC1_Comdty': -0.21137620995926137, 'CL1_Comdty': -0.6664925182140259}","{'GC1_Comdty': 0.04337462837193487, 'CL1_Comdty': -0.10605933743233668}",-0.0712392848077458,-0.0088758083101024,-0.0623634764976434
2004-01-17,Saturday,178.07088,,,,,824.19965,,,,,,,,,,
2004-01-18,Sunday,178.07088,,,,,824.19965,,,,,,,,,,
2004-01-19,Monday,178.07088,,,,,824.19965,,,,,,,,,,
2004-01-20,Tuesday,180.72116,,,,,822.10292,,,,,,,,,,
2004-01-21,Wednesday,178.1976,,,,,814.05589,,,,,,,,,,
2004-01-22,Thursday,179.34783,,,,,808.93116,,,,,,,,,,
2004-01-23,Friday,180.41585,start,0.0131687449402171,-100.0,-100.0,809.34968,start,-0.0180174427397536,100.0,100.0,"{'GC1_Comdty': 1.0, 'CL1_Comdty': 2.0}","{'GC1_Comdty': -0.2101735498470603, 'CL1_Comdty': -0.6942979493746401}","{'GC1_Comdty': 0.046139967018368123, 'CL1_Comdty': -0.08168583043317752}",-0.031186187679970702,-0.0180174427397536,-0.0131687449402171
2004-01-24,Saturday,180.41585,,,,,809.34968,,,,,,,,,,
2004-01-25,Sunday,180.41585,,,,,809.34968,,,,,,,,,,
2004-01-26,Monday,179.12092,,,,,811.90168,,,,,,,,,,
2004-01-27,Tuesday,176.13916,,,,,813.31898,,,,,,,,,,
2004-01-28,Wednesday,173.66979,,,,,822.77315,,,,,,,,,,
2004-01-29,Thursday,172.06327,,,,,802.34115,,,,,,,,,,
2004-01-30,Friday,172.95095,start,-0.0413760764367432,-100.0,-100.0,807.64001,start,-0.0021123996737727,100.0,100.0,"{'GC1_Comdty': 1.0, 'CL1_Comdty': 2.0}","{'GC1_Comdty': -0.20730298764781652, 'CL1_Comdty': -0.6441684555796173}","{'GC1_Comdty': 0.03134818557429139, 'CL1_Comdty': -0.1146943295488668}",0.039263676762970504,-0.0021123996737727,0.0413760764367432
2004-01-31,Saturday,172.95095,,,,,807.64001,,,,,,,,,,
2004-02-01,Sunday,172.95095,,,,,807.64001,,,,,,,,,,
2004-02-02,Monday,183.96671,,,,,804.42919,,,,,,,,,,
2004-02-03,Tuesday,177.09901,,,,,795.57702,,,,,,,,,,
2004-02-04,Wednesday,172.08436,,,,,799.98954,,,,,,,,,,
2004-02-05,Thursday,171.22409,,,,,790.72157,,,,,,,,,,
2004-02-06,Friday,166.37679,start,-0.0380117021617979,-100.0,-100.0,793.12581,start,-0.017971125526582,100.0,100.0,"{'GC1_Comdty': 1.0, 'CL1_Comdty': 2.0}","{'GC1_Comdty': -0.19493816624274973, 'CL1_Comdty': -0.6306935344224998}","{'GC1_Comdty': 0.036727549027787555, 'CL1_Comdty': -0.1041122747186045}",0.0200405766352159,-0.017971125526582,0.0380117021617979
2004-02-07,Saturday,166.37679,,,,,793.12581,,,,,,,,,,
2004-02-08,Sunday,166.37679,,,,,793.12581,,,,,,,,,,
2004-02-09,Monday,168.72916,,,,,802.0646,,,,,,,,,,
2004-02-10,Tuesday,173.83487,,,,,800.17538,,,,,,,,,,
2004-02-11,Wednesday,174.10636,,,,,805.6186,,,,,,,,,,
2004-02-12,Thursday,173.53782,,,,,810.30764,,,,,,,,,,
2004-02-13,Friday,177.86468,start,0.0690474314355986,-100.0,-100.0,809.87032,start,0.0211120477847013,100.0,100.0,"{'GC1_Comdty': 1.0, 'CL1_Comdty': 2.0}","{'GC1_Comdty': -0.22110993753339564, 'CL1_Comdty': -0.633276006645478}","{'GC1_Comdty': 0.07424062722752303, 'CL1_Comdty': -0.14184088832782754}",-0.047935383650897306,0.0211120477847013,-0.0690474314355986
2004-02-14,Saturday,177.86468,,,,,809.87032,,,,,,,,,,
2004-02-15,Sunday,177.86468,,,,,809.87032,,,,,,,,,,
2004-02-16,Monday,177.86468,,,,,809.87032,,,,,,,,,,
2004-02-17,Tuesday,179.33704,,,,,813.08285,,,,,,,,,,
2004-02-18,Wednesday,181.47254,,,,,809.47498,,,,,,,,,,
2004-02-19,Thursday,185.73961,,,,,810.90991,,,,,,,,,,
2004-02-20,Friday,187.04984,start,0.0516412814505948,-100.0,-100.0,801.04972,start,-0.0108913733250528,100.0,100.0,"{'GC1_Comdty': 1.0, 'CL1_Comdty': 2.0}","{'GC1_Comdty': -0.22348348805250448, 'CL1_Comdty': -0.6901918214583952}","{'GC1_Comdty': 0.0749498344708237, 'CL1_Comdty': -0.09547663767167923}",-0.0625326547756476,-0.0108913733250528,-0.0516412814505948
2004-02-21,Saturday,187.04984,,,,,801.04972,,,,,,,,,,
2004-02-22,Sunday,187.04984,,,,,801.04972,,,,,,,,,,
2004-02-23,Monday,186.10201,,,,,797.49884,,,,,,,,,,
2004-02-24,Tuesday,185.16738,,,,,799.07295,,,,,,,,,,
2004-02-25,Wednesday,194.18617,,,,,794.70275,,,,,,,,,,
2004-02-26,Thursday,194.30395,,,,,797.78133,,,,,,,,,,
2004-02-27,Friday,197.3452,start,0.0550407313900937,-100.0,-100.0,798.31858,start,-0.0034094512884917,100.0,100.0,"{'GC1_Comdty': 1.0, 'CL1_Comdty': 2.0}","{'GC1_Comdty': -0.20900354401672336, 'CL1_Comdty': -0.6867338465867014}","{'GC1_Comdty': 0.08083474893573556, 'CL1_Comdty': -0.16312094976943856}",-0.0584501826785854,-0.0034094512884917,-0.0550407313900937
2004-02-28,Saturday,197.3452,,,,,798.31858,,,,,,,,,,
2004-02-29,Sunday,197.3452,,,,,798.31858,,,,,,,,,,
2004-03-01,Monday,201.97748,,,,,807.19695,,,,,,,,,,
2004-03-02,Tuesday,205.50535,,,,,813.79086,,,,,,,,,,
2004-03-03,Wednesday,201.07102,,,,,813.08096,,,,,,,,,,
2004-03-04,Thursday,204.83932,,,,,810.35961,,,,,,,,,,
2004-03-05,Friday,205.02229,start,0.0389018329303169,-100.0,-100.0,814.62619,start,0.0204274463961492,100.0,100.0,"{'GC1_Comdty': 1.0, 'CL1_Comdty': 2.0}","{'GC1_Comdty': -0.22549296057199858, 'CL1_Comdty': -0.7274777829683231}","{'GC1_Comdty': 0.057670915447882165, 'CL1_Comdty': -0.1554333816807259}",-0.0184743865341677,0.0204274463961492,-0.0389018329303169
2004-03-06,Saturday,205.02229,,,,,814.62619,,,,,,,,,,
2004-03-07,Sunday,205.02229,,,,,814.62619,,,,,,,,,,
2004-03-08,Monday,202.03118,,,,,816.46191,,,,,,,,,,
2004-03-09,Tuesday,199.09706,,,,,818.31879,,,,,,,,,,
2004-03-10,Wednesday,200.88482,,,,,821.16782,,,,,,,,,,
2004-03-11,Thursday,203.2231,,,,,816.79327,,,,,,,,,,
2004-03-12,Friday,200.83852,start,-0.0204064153219633,-100.0,-100.0,809.32161,start,-0.0065116737776377,100.0,100.0,"{'GC1_Comdty': 1.0, 'CL1_Comdty': 2.0}","{'GC1_Comdty': -0.23416421911565102, 'CL1_Comdty': -0.7075335134428403}","{'GC1_Comdty': 0.10251789544326823, 'CL1_Comdty': -0.1713117635580939}",0.0138947415443256,-0.0065116737776377,0.0204064153219633
2004-03-13,Saturday,200.83852,,,,,809.32161,,,,,,,,,,
2004-03-14,Sunday,200.83852,,,,,809.32161,,,,,,,,,,
2004-03-15,Monday,206.38469,,,,,812.03275,,,,,,,,,,
2004-03-16,Tuesday,206.84802,,,,,819.09069,,,,,,,,,,
2004-03-17,Wednesday,210.9916,,,,,829.34795,,,,,,,,,,
2004-03-18,Thursday,205.97292,,,,,823.36501,,,,,,,,,,
2004-03-19,Friday,208.64612,start,0.0388750126220807,-100.0,-100.0,833.5934,start,0.0299902902629771,100.0,100.0,"{'GC1_Comdty': 1.0, 'CL1_Comdty': 2.0}","{'GC1_Comdty': -0.2425740474709801, 'CL1_Comdty': -0.7070389206596543}","{'GC1_Comdty': 0.0890546348494756, 'CL1_Comdty': 0.07514685362808399}",-0.008884722359103599,0.0299902902629771,-0.0388750126220807
2004-03-20,Saturday,208.64612,,,,,833.5934,,,,,,,,,,
2004-03-21,Sunday,208.64612,,,,,833.5934,,,,,,,,,,
2004-03-22,Monday,201.42386,,,,,835.57776,,,,,,,,,,
2004-03-23,Tuesday,203.72809,,,,,840.91495,,,,,,,,,,
2004-03-24,Wednesday,203.4801,,,,,844.61536,,,,,,,,,,
2004-03-25,Thursday,195.67866,,,,,845.52873,,,,,,,,,,
2004-03-26,Friday,198.60683,start,-0.0481163512650031,-100.0,-100.0,863.7401,start,0.0361647537036641,100.0,100.0,"{'GC1_Comdty': 1.5, 'CL1_Comdty': 1.5}","{'GC1_Comdty': -0.26911440708253015, 'CL1_Comdty': -0.6412815527115843}","{'CL1_Comdty': 0.13609649026437246, 'GC1_Comdty': 0.09745529466628908}",0.0842811049686672,0.0361647537036641,0.0481163512650031
2004-03-27,Saturday,198.60683,,,,,863.7401,,,,,,,,,,
2004-03-28,Sunday,198.60683,,,,,863.7401,,,,,,,,,,
2004-03-29,Monday,197.31117,,,,,854.43554,,,,,,,,,,
2004-03-30,Tuesday,200.55629,,,,,858.66368,,,,,,,,,,
2004-03-31,Wednesday,196.09708,,,,,862.14741,,,,,,,,,,
2004-04-01,Thursday,187.19987,,,,,859.81704,,,,,,,,,,
2004-04-02,Friday,192.39329,start,-0.0312856310127904,-100.0,-100.0,867.64948,start,0.0045261068694159,100.0,100.0,"{'GC1_Comdty': 1.5, 'CL1_Comdty': 1.5}","{'GC1_Comdty': -0.286583993598889, 'CL1_Comdty': -0.5851606128938113}","{'CL1_Comdty': 0.2076799830235108, 'GC1_Comdty': 0.12138107209472065}",0.035811737882206304,0.0045261068694159,0.0312856310127904
2004-04-03,Saturday,192.39329,,,,,867.64948,,,,,,,,,,
2004-04-04,Sunday,192.39329,,,,,867.64948,,,,,,,,,,
2004-04-05,Monday,194.0925,,,,,862.71854,,,,,,,,,,
2004-04-06,Tuesday,195.22958,,,,,860.30466,,,,,,,,,,
2004-04-07,Wednesday,199.40871,,,,,857.93451,,,,,,,,,,
2004-04-08,Thursday,206.34797,,,,,858.00667,,,,,,,,,,
2004-04-09,Friday,206.34797,start,0.0725320514036638,-100.0,-100.0,858.00667,start,-0.0111137161057251,100.0,100.0,"{'GC1_Comdty': 1.5, 'CL1_Comdty': 1.5}","{'GC1_Comdty': -0.2806226142243342, 'CL1_Comdty': -0.6716943164340832}","{'CL1_Comdty': 0.15792382439069486, 'GC1_Comdty': 0.1418080433377481}",-0.0836457675093889,-0.0111137161057251,-0.0725320514036638
2004-04-10,Saturday,206.34797,,,,,858.00667,,,,,,,,,,
2004-04-11,Sunday,206.34797,,,,,858.00667,,,,,,,,,,
2004-04-12,Monday,210.17165,,,,,858.14719,,,,,,,,,,
2004-04-13,Tuesday,209.63462,,,,,843.14815,,,,,,,,,,
2004-04-14,Wednesday,206.58809,,,,,827.11323,,,,,,,,,,
2004-04-15,Thursday,211.14266,,,,,821.68422,,,,,,,,,,
2004-04-16,Friday,211.41229,start,0.0245426208942109,-100.0,-100.0,825.81332,start,-0.0375210952614156,100.0,100.0,"{'GC1_Comdty': 1.5, 'CL1_Comdty': 1.5}","{'GC1_Comdty': -0.2338467706567332, 'CL1_Comdty': -0.6835487963509718}","{'CL1_Comdty': 0.19302909989309922, 'GC1_Comdty': 0.14602323922820365}",-0.0620637161556265,-0.0375210952614156,-0.0245426208942109
2004-04-17,Saturday,211.41229,,,,,825.81332,,,,,,,,,,
2004-04-18,Sunday,211.41229,,,,,825.81332,,,,,,,,,,
2004-04-19,Monday,208.97214,,,,,822.44217,,,,,,,,,,
2004-04-20,Tuesday,212.54757,,,,,826.49161,,,,,,,,,,
2004-04-21,Wednesday,208.6688,,,,,814.53583,,,,,,,,,,
2004-04-22,Thursday,214.78482,,,,,821.23989,,,,,,,,,,
2004-04-23,Friday,214.08582,start,0.0126460481554785,-100.0,-100.0,827.94629,start,0.0025828718771453,100.0,100.0,"{'GC1_Comdty': 1.5, 'CL1_Comdty': 1.5}","{'GC1_Comdty': -0.23063774419597463, 'CL1_Comdty': -0.6593787340620979}","{'CL1_Comdty': 0.28282668681865475, 'GC1_Comdty': 0.15519530554638888}",-0.0100631762783332,0.0025828718771453,-0.0126460481554785
2004-04-24,Saturday,214.08582,,,,,827.94629,,,,,,,,,,
2004-04-25,Sunday,214.08582,,,,,827.94629,,,,,,,,,,
2004-04-26,Monday,215.89412,,,,,825.29448,,,,,,,,,,
2004-04-27,Tuesday,217.4081,,,,,823.84166,,,,,,,,,,
2004-04-28,Wednesday,218.37159,,,,,801.61901,,,,,,,,,,
2004-04-29,Thursday,215.4519,,,,,796.55014,,,,,,,,,,
2004-04-30,Friday,216.156,start,0.0096698604326059,-100.0,-100.0,798.48095,start,-0.0355884679427695,100.0,100.0,"{'GC1_Comdty': 1.5, 'CL1_Comdty': 1.5}","{'GC1_Comdty': -0.19762982773556897, 'CL1_Comdty': -0.65096389163446}","{'CL1_Comdty': 0.324558470985236, 'GC1_Comdty': 0.17437276293174514}",-0.0452583283753754,-0.0355884679427695,-0.0096698604326059
2004-05-01,Saturday,216.156,,,,,798.48095,,,,,,,,,,
2004-05-02,Sunday,216.156,,,,,798.48095,,,,,,,,,,
2004-05-03,Monday,221.7049,,,,,801.18871,,,,,,,,,,
2004-05-04,Tuesday,223.13246,,,,,799.19032,,,,,,,,,,
2004-05-05,Wednesday,224.78151,,,,,797.14094,,,,,,,,,,
2004-05-06,Thursday,225.11928,,,,,791.39147,,,,,,,,,,
2004-05-07,Friday,231.54244,start,0.071182109217417,-100.0,-100.0,783.33936,start,-0.0189629946713192,100.0,100.0,"{'GC1_Comdty': 1.5, 'CL1_Comdty': 1.5}","{'GC1_Comdty': -0.18858818320294907, 'CL1_Comdty': -0.6820573825595775}","{'CL1_Comdty': 0.32538554905964584, 'GC1_Comdty': 0.1907226883910458}",-0.0901451038887362,-0.0189629946713192,-0.071182109217417
2004-05-08,Saturday,231.54244,,,,,783.33936,,,,,,,,,,
2004-05-09,Sunday,231.54244,,,,,783.33936,,,,,,,,,,
2004-05-10,Monday,225.74373,,,,,782.51283,,,,,,,,,,
2004-05-11,Tuesday,232.42125,,,,,779.83269,,,,,,,,,,
2004-05-12,Wednesday,234.54182,,,,,774.26821,,,,,,,,,,
2004-05-13,Thursday,238.68698,,,,,776.20886,,,,,,,,,,
